PPN_TP_Record,GND_ID
399846824,http://d-nb.info/gnd/1125975199
399828885,http://d-nb.info/gnd/1125948698
399789677,http://d-nb.info/gnd/112590819X
399783350,http://d-nb.info/gnd/1125896175
399774017,http://d-nb.info/gnd/112574510X
39977369X,http://d-nb.info/gnd/1125744324
39976061X,http://d-nb.info/gnd/1125731176
399752811,http://d-nb.info/gnd/1125720115
399715401,http://d-nb.info/gnd/1125661410
399715150,http://d-nb.info/gnd/1125661178
399670750,http://d-nb.info/gnd/1125564709
399656065,http://d-nb.info/gnd/1125551062
399649557,http://d-nb.info/gnd/1125540753
399648895,http://d-nb.info/gnd/112554001X
399648739,http://d-nb.info/gnd/1125539917
399638407,http://d-nb.info/gnd/1125479590
399635750,http://d-nb.info/gnd/1125476249
399613234,http://d-nb.info/gnd/1125404205
399613099,http://d-nb.info/gnd/1125404078
399594450,http://d-nb.info/gnd/1125379936
399592229,http://d-nb.info/gnd/1125378271
399588086,http://d-nb.info/gnd/1125152613
399583025,http://d-nb.info/gnd/112514744X
399567828,http://d-nb.info/gnd/1125121181
399496238,http://d-nb.info/gnd/1124949380
399494219,http://d-nb.info/gnd/1124947361
399475389,http://d-nb.info/gnd/1124891471
399438165,http://d-nb.info/gnd/1124815449
399438076,http://d-nb.info/gnd/1124815341
399420479,http://d-nb.info/gnd/1124796908
399415920,http://d-nb.info/gnd/1124786449
399409939,http://d-nb.info/gnd/1124713832
399392289,http://d-nb.info/gnd/1124703276
399385274,http://d-nb.info/gnd/1124691901
399182608,http://d-nb.info/gnd/1124573232
399174370,http://d-nb.info/gnd/112456375X
399159819,http://d-nb.info/gnd/1124546839
399140603,http://d-nb.info/gnd/1124481788
399128409,http://d-nb.info/gnd/112446994X
399103015,http://d-nb.info/gnd/1124402780
399083650,http://d-nb.info/gnd/1124272542
399071261,http://d-nb.info/gnd/1124252649
399007113,http://d-nb.info/gnd/1124177027
398951055,http://d-nb.info/gnd/1124112650
398946663,http://d-nb.info/gnd/112410948X
398944075,http://d-nb.info/gnd/1124106944
398931275,http://d-nb.info/gnd/1124083952
398923396,http://d-nb.info/gnd/1124032932
398920362,http://d-nb.info/gnd/1124030395
398917736,http://d-nb.info/gnd/1124028099
398877467,http://d-nb.info/gnd/1123964211
398876584,http://d-nb.info/gnd/1123963452
398793573,http://d-nb.info/gnd/1123738378
398757615,http://d-nb.info/gnd/1123651167
398559805,http://d-nb.info/gnd/1123579997
398244901,http://d-nb.info/gnd/1123302936
398235309,http://d-nb.info/gnd/1123288119
398063303,http://d-nb.info/gnd/1123158940
398063095,http://d-nb.info/gnd/112315872X
398053189,http://d-nb.info/gnd/1123151083
397892764,http://d-nb.info/gnd/1123081425
397671407,http://d-nb.info/gnd/1123045917
397663471,http://d-nb.info/gnd/1123038430
397654413,http://d-nb.info/gnd/1122991649
397451946,http://d-nb.info/gnd/1122756321
397443072,http://d-nb.info/gnd/1122745494
397431090,http://d-nb.info/gnd/1122698763
397409168,http://d-nb.info/gnd/1122653743
397387261,http://d-nb.info/gnd/1122590334
397198388,http://d-nb.info/gnd/1057695475
397197764,http://d-nb.info/gnd/1122489943
397172672,http://d-nb.info/gnd/1122462891
397169000,http://d-nb.info/gnd/1122443994
397149468,http://d-nb.info/gnd/1122355599
397148437,http://d-nb.info/gnd/1122354738
397086016,http://d-nb.info/gnd/1122296118
397083335,http://d-nb.info/gnd/1122290810
397073291,http://d-nb.info/gnd/1122231326
39704092X,http://d-nb.info/gnd/112214041X
397034660,http://d-nb.info/gnd/1122134193
396986498,http://d-nb.info/gnd/112203055X
396832415,http://d-nb.info/gnd/1121937195
396595987,http://d-nb.info/gnd/1121688632
396595723,http://d-nb.info/gnd/112168839X
396556582,http://d-nb.info/gnd/1121596657
396527930,http://d-nb.info/gnd/1121512488
396487289,http://d-nb.info/gnd/1121307833
396460194,http://d-nb.info/gnd/1121249744
396456545,http://d-nb.info/gnd/1121247172
396441262,http://d-nb.info/gnd/1121214045
39644055X,http://d-nb.info/gnd/1121213340
396417787,http://d-nb.info/gnd/1121134297
396416039,http://d-nb.info/gnd/112113114X
396410901,http://d-nb.info/gnd/1121112382
396396356,http://d-nb.info/gnd/1121037003
396366031,http://d-nb.info/gnd/1120956145
396345549,http://d-nb.info/gnd/112093334X
396328970,http://d-nb.info/gnd/1120731968
396240445,http://d-nb.info/gnd/1120507308
396203752,http://d-nb.info/gnd/1120418003
396170927,http://d-nb.info/gnd/1120361257
396166288,http://d-nb.info/gnd/1120352320
396148239,http://d-nb.info/gnd/1120319781
396143075,http://d-nb.info/gnd/1120310830
396126561,http://d-nb.info/gnd/1120149673
396126251,http://d-nb.info/gnd/1120149401
396092853,http://d-nb.info/gnd/1120050863
396050883,http://d-nb.info/gnd/1119906601
396029515,http://d-nb.info/gnd/1119830478
396004504,http://d-nb.info/gnd/1119756359
395995361,http://d-nb.info/gnd/1119748402
395994500,http://d-nb.info/gnd/1119747597
395984378,http://d-nb.info/gnd/1119721660
395972647,http://d-nb.info/gnd/1119480698
395964342,http://d-nb.info/gnd/1119473098
395881331,http://d-nb.info/gnd/1119271754
395862523,http://d-nb.info/gnd/1119249597
395842387,http://d-nb.info/gnd/111917368X
39581796X,http://d-nb.info/gnd/1119106745
391384651,http://d-nb.info/gnd/1118880536
390516880,http://d-nb.info/gnd/1118873505
390449466,http://d-nb.info/gnd/1118740475
390449407,http://d-nb.info/gnd/1118740467
390397156,http://d-nb.info/gnd/1118535235
390376604,http://d-nb.info/gnd/1118508971
390375284,http://d-nb.info/gnd/1118421698
390374520,http://d-nb.info/gnd/1118420470
39036617X,http://d-nb.info/gnd/1118405838
390354082,http://d-nb.info/gnd/1118383265
390350575,http://d-nb.info/gnd/1118377133
390349100,http://d-nb.info/gnd/1118374592
390345008,http://d-nb.info/gnd/105754454X
390335258,http://d-nb.info/gnd/1117943550
390334081,http://d-nb.info/gnd/1117942317
390150657,http://d-nb.info/gnd/1117831728
390144495,http://d-nb.info/gnd/1117826368
390135046,http://d-nb.info/gnd/1117813266
390109827,http://d-nb.info/gnd/1117716988
390097519,http://d-nb.info/gnd/1117587916
389891207,http://d-nb.info/gnd/1117144240
38988619X,http://d-nb.info/gnd/1117138208
389516090,http://d-nb.info/gnd/1117048837
38951361X,http://d-nb.info/gnd/1117046583
389504025,http://d-nb.info/gnd/1117031861
389497487,http://d-nb.info/gnd/1116988755
389493856,http://d-nb.info/gnd/1116985071
389491438,http://d-nb.info/gnd/1116982161
388423706,http://d-nb.info/gnd/1116744171
388170263,http://d-nb.info/gnd/111671745X
388100761,http://d-nb.info/gnd/1116614715
388025395,http://d-nb.info/gnd/1116513749
387935754,http://d-nb.info/gnd/1116376377
387935460,http://d-nb.info/gnd/1116376121
387928537,http://d-nb.info/gnd/111636798X
387922229,http://d-nb.info/gnd/1116353601
387920285,http://d-nb.info/gnd/111635182X
387915184,http://d-nb.info/gnd/1116305895
387896325,http://d-nb.info/gnd/1116291096
387896031,http://d-nb.info/gnd/1116290855
387892729,http://d-nb.info/gnd/1116287927
387874801,http://d-nb.info/gnd/1116103338
387868836,http://d-nb.info/gnd/111609374X
387836322,http://d-nb.info/gnd/1116028522
387716459,http://d-nb.info/gnd/1115734075
387698906,http://d-nb.info/gnd/111567420X
387489169,http://d-nb.info/gnd/1115379194
387486267,http://d-nb.info/gnd/1115376152
38748566X,http://d-nb.info/gnd/1115375164
38744551X,http://d-nb.info/gnd/1115258656
387418288,http://d-nb.info/gnd/1115216317
387405526,http://d-nb.info/gnd/1115207954
387370471,http://d-nb.info/gnd/1115004654
387369864,http://d-nb.info/gnd/1115004069
387367101,http://d-nb.info/gnd/1114998117
387366091,http://d-nb.info/gnd/111499734X
38730083X,http://d-nb.info/gnd/1114846430
387297332,http://d-nb.info/gnd/1114844349
387292411,http://d-nb.info/gnd/1114840181
387287809,http://d-nb.info/gnd/1114838128
387286217,http://d-nb.info/gnd/1114832812
387281452,http://d-nb.info/gnd/1114827614
387274561,http://d-nb.info/gnd/1114763241
387274111,http://d-nb.info/gnd/1114762962
387266607,http://d-nb.info/gnd/111475529X
387246436,http://d-nb.info/gnd/1114684538
38713803X,http://d-nb.info/gnd/1114417211
387117679,http://d-nb.info/gnd/1114406627
387090673,http://d-nb.info/gnd/1114308951
387087656,http://d-nb.info/gnd/1114291080
387035516,http://d-nb.info/gnd/1114071250
387032274,http://d-nb.info/gnd/1114038083
387022767,http://d-nb.info/gnd/1113893591
387017518,http://d-nb.info/gnd/1113883790
38695254X,http://d-nb.info/gnd/1113685239
386945446,http://d-nb.info/gnd/1113679530
386937354,http://d-nb.info/gnd/1113668520
386932069,http://d-nb.info/gnd/111361787X
386918384,http://d-nb.info/gnd/1113605588
386874654,http://d-nb.info/gnd/1113311347
386848653,http://d-nb.info/gnd/1113293888
386848076,http://d-nb.info/gnd/1113293152
386707340,http://d-nb.info/gnd/1113218665
386646449,http://d-nb.info/gnd/120832208
386621969,http://d-nb.info/gnd/1113031166
386615179,http://d-nb.info/gnd/1113022280
386602204,http://d-nb.info/gnd/1112964517
386587647,http://d-nb.info/gnd/1112948392
38656809X,http://d-nb.info/gnd/1112763945
386493154,http://d-nb.info/gnd/1112683860
386430543,http://d-nb.info/gnd/1112570306
386426619,http://d-nb.info/gnd/111256876X
38620263X,http://d-nb.info/gnd/1112351965
386135665,http://d-nb.info/gnd/1112342796
386124981,http://d-nb.info/gnd/1112332685
386069859,http://d-nb.info/gnd/1112274103
386049122,http://d-nb.info/gnd/1112232699
38592335X,http://d-nb.info/gnd/1111825033
385893426,http://d-nb.info/gnd/1111809259
385882084,http://d-nb.info/gnd/1111679924
385860579,http://d-nb.info/gnd/1111646813
385856636,http://d-nb.info/gnd/1111641110
385841116,http://d-nb.info/gnd/1111577773
38582887X,http://d-nb.info/gnd/1111566763
385811896,http://d-nb.info/gnd/1111521018
385804687,http://d-nb.info/gnd/1111423474
385779305,http://d-nb.info/gnd/1111131481
385733828,http://d-nb.info/gnd/1111066787
385721129,http://d-nb.info/gnd/1111056420
385720025,http://d-nb.info/gnd/1111055491
385712219,http://d-nb.info/gnd/1061476804
385694512,http://d-nb.info/gnd/1110984030
385682654,http://d-nb.info/gnd/1110922884
385669739,http://d-nb.info/gnd/1110912218
385667310,http://d-nb.info/gnd/1110910606
385658427,http://d-nb.info/gnd/1057561827
385644205,http://d-nb.info/gnd/1110785895
385627645,http://d-nb.info/gnd/1110226446
385606079,http://d-nb.info/gnd/1110208871
385598297,http://d-nb.info/gnd/1110186541
385543204,http://d-nb.info/gnd/1110052952
38553938X,http://d-nb.info/gnd/1110040237
385505590,http://d-nb.info/gnd/1109891814
385494327,http://d-nb.info/gnd/1109824491
385486944,http://d-nb.info/gnd/1109818246
385467680,http://d-nb.info/gnd/1109777752
385443846,http://d-nb.info/gnd/1109108494
385250975,http://d-nb.info/gnd/1109103352
385245351,http://d-nb.info/gnd/1109097832
385206089,http://d-nb.info/gnd/110883843X
385195672,http://d-nb.info/gnd/1108833209
385195575,http://d-nb.info/gnd/1108833063
385169418,http://d-nb.info/gnd/1108786499
385002106,http://d-nb.info/gnd/1108596932
384988814,http://d-nb.info/gnd/1108581536
384987303,http://d-nb.info/gnd/1108578896
384987273,http://d-nb.info/gnd/1108578772
384975836,http://d-nb.info/gnd/1108329977
384973868,http://d-nb.info/gnd/1108327001
384954901,http://d-nb.info/gnd/1108293255
384954464,http://d-nb.info/gnd/1108292127
38493904X,http://d-nb.info/gnd/1108117902
38479839X,http://d-nb.info/gnd/1107200458
384770770,http://d-nb.info/gnd/1107038804
384708358,http://d-nb.info/gnd/1106567250
384707416,http://d-nb.info/gnd/1106566319
384705936,http://d-nb.info/gnd/1106564979
38470462X,http://d-nb.info/gnd/1106524977
384662315,http://d-nb.info/gnd/1106415221
384661912,http://d-nb.info/gnd/110641487X
384651208,http://d-nb.info/gnd/1106404521
384651135,http://d-nb.info/gnd/1106404343
384650430,http://d-nb.info/gnd/110640372X
38464256X,http://d-nb.info/gnd/1106390369
384632246,http://d-nb.info/gnd/1106360672
384627110,http://d-nb.info/gnd/1106356063
384621619,http://d-nb.info/gnd/1106349970
384619932,http://d-nb.info/gnd/1106348478
384606768,http://d-nb.info/gnd/1106285808
384604234,http://d-nb.info/gnd/1106283724
384000746,http://d-nb.info/gnd/1106153103
383990777,http://d-nb.info/gnd/1106139577
383990599,http://d-nb.info/gnd/1106139372
383979048,http://d-nb.info/gnd/110598480X
38397416X,http://d-nb.info/gnd/110578407X
383889782,http://d-nb.info/gnd/1105690326
383888697,http://d-nb.info/gnd/1105688550
383884381,http://d-nb.info/gnd/1105680061
383882346,http://d-nb.info/gnd/1105676080
383880769,http://d-nb.info/gnd/110567052X
383709458,http://d-nb.info/gnd/1105591735
383706467,http://d-nb.info/gnd/1105588815
383639492,http://d-nb.info/gnd/1105428524
382334477,http://d-nb.info/gnd/1104971798
382330404,http://d-nb.info/gnd/1104971313
382324560,http://d-nb.info/gnd/1104966786
382321138,http://d-nb.info/gnd/1104963256
38231543X,http://d-nb.info/gnd/1104957906
382151860,http://d-nb.info/gnd/1104863804
382138880,http://d-nb.info/gnd/1104848325
381993728,http://d-nb.info/gnd/1104772639
381959848,http://d-nb.info/gnd/110472023X
381867242,http://d-nb.info/gnd/1104498375
381866424,http://d-nb.info/gnd/1104495503
381840573,http://d-nb.info/gnd/1104409747
381827224,http://d-nb.info/gnd/1104406578
381748286,http://d-nb.info/gnd/1104268809
381709183,http://d-nb.info/gnd/1104146533
38170498X,http://d-nb.info/gnd/1104143186
38160523X,http://d-nb.info/gnd/1103675435
381578623,http://d-nb.info/gnd/1103536265
381578607,http://d-nb.info/gnd/1103535013
381571742,http://d-nb.info/gnd/1103519883
381569535,http://d-nb.info/gnd/110351783X
381565688,http://d-nb.info/gnd/110350567X
38150803X,http://d-nb.info/gnd/1103247948
381502732,http://d-nb.info/gnd/1103237322
381467376,http://d-nb.info/gnd/1103166514
381466116,http://d-nb.info/gnd/1103165097
381452859,http://d-nb.info/gnd/1103151843
381427234,http://d-nb.info/gnd/1103034383
38142314X,http://d-nb.info/gnd/1103031244
381420108,http://d-nb.info/gnd/1102968692
381408574,http://d-nb.info/gnd/1102956031
381385884,http://d-nb.info/gnd/1102923796
38136514X,http://d-nb.info/gnd/1102806641
38104713X,http://d-nb.info/gnd/1102399086
381043525,http://d-nb.info/gnd/1102394173
381040704,http://d-nb.info/gnd/1102378437
38103223X,http://d-nb.info/gnd/1102283037
381028364,http://d-nb.info/gnd/1102278459
381006255,http://d-nb.info/gnd/1102228451
380999463,http://d-nb.info/gnd/1102222860
380999226,http://d-nb.info/gnd/1102222623
380997622,http://d-nb.info/gnd/1102221147
380994453,http://d-nb.info/gnd/1102217492
380983028,http://d-nb.info/gnd/1102201278
38097780X,http://d-nb.info/gnd/1102185957
380963906,http://d-nb.info/gnd/1102175455
380953374,http://d-nb.info/gnd/1102155500
380919796,http://d-nb.info/gnd/1101973749
38091185X,http://d-nb.info/gnd/1101963980
380885999,http://d-nb.info/gnd/1101853816
380872439,http://d-nb.info/gnd/1101615699
380872021,http://d-nb.info/gnd/1101615311
380865254,http://d-nb.info/gnd/1101607718
380862182,http://d-nb.info/gnd/1101594640
380857057,http://d-nb.info/gnd/110158663X
380743213,http://d-nb.info/gnd/1101468319
380718561,http://d-nb.info/gnd/1101357959
380638630,http://d-nb.info/gnd/1100736387
380637081,http://d-nb.info/gnd/1100735372
380619547,http://d-nb.info/gnd/1100703268
380613875,http://d-nb.info/gnd/110069482X
380612690,http://d-nb.info/gnd/1100693807
380607905,http://d-nb.info/gnd/1100576142
380586118,http://d-nb.info/gnd/1100400648
380578344,http://d-nb.info/gnd/1100390030
38047056X,http://d-nb.info/gnd/1100319220
380465183,http://d-nb.info/gnd/1100313222
380441594,http://d-nb.info/gnd/110020329X
380424118,http://d-nb.info/gnd/1100177523
380418339,http://d-nb.info/gnd/1100171932
380415909,http://d-nb.info/gnd/110009654X
380412292,http://d-nb.info/gnd/1100093524
380409704,http://d-nb.info/gnd/1100090975
380404605,http://d-nb.info/gnd/1100085807
380379856,http://d-nb.info/gnd/1099989876
380378248,http://d-nb.info/gnd/1099988489
380370735,http://d-nb.info/gnd/1099981611
380341786,http://d-nb.info/gnd/1099922178
380281872,http://d-nb.info/gnd/1099473330
380277891,http://d-nb.info/gnd/1099470021
380262991,http://d-nb.info/gnd/1099442761
380260964,http://d-nb.info/gnd/1099440610
379552876,http://d-nb.info/gnd/1099129680
379195445,http://d-nb.info/gnd/1099093333
37918835X,http://d-nb.info/gnd/1098582144
379187213,http://d-nb.info/gnd/1098579909
379186527,http://d-nb.info/gnd/1098579224
37918463X,http://d-nb.info/gnd/109857740X
379176157,http://d-nb.info/gnd/1098553373
379172364,http://d-nb.info/gnd/1098545257
379132095,http://d-nb.info/gnd/1098448731
379125382,http://d-nb.info/gnd/1098434528
378920596,http://d-nb.info/gnd/1098347625
378627023,http://d-nb.info/gnd/1098339363
378620991,http://d-nb.info/gnd/1098316452
378565567,http://d-nb.info/gnd/109816234X
378547569,http://d-nb.info/gnd/1097785920
378469908,http://d-nb.info/gnd/1097595706
378420771,http://d-nb.info/gnd/1097294943
378397605,http://d-nb.info/gnd/1097243931
378344102,http://d-nb.info/gnd/1097232441
378343882,http://d-nb.info/gnd/1097232239
378333887,http://d-nb.info/gnd/1097216691
378333690,http://d-nb.info/gnd/1097216608
37832389X,http://d-nb.info/gnd/1096839024
378319116,http://d-nb.info/gnd/1096833018
378259210,http://d-nb.info/gnd/1096514222
378247786,http://d-nb.info/gnd/1096503115
378233300,http://d-nb.info/gnd/1096365634
378223860,http://d-nb.info/gnd/1096362228
378217259,http://d-nb.info/gnd/109635604X
378216953,http://d-nb.info/gnd/109635571X
378216740,http://d-nb.info/gnd/1096355426
378216333,http://d-nb.info/gnd/1096355035
378210351,http://d-nb.info/gnd/1096342685
378201794,http://d-nb.info/gnd/1096334690
378136151,http://d-nb.info/gnd/1096197278
37813390X,http://d-nb.info/gnd/1096193892
378019759,http://d-nb.info/gnd/1095912062
377895849,http://d-nb.info/gnd/1095682687
377889113,http://d-nb.info/gnd/1095671537
377850179,http://d-nb.info/gnd/1095510681
377825166,http://d-nb.info/gnd/1057564109
377820547,http://d-nb.info/gnd/1095262130
377770566,http://d-nb.info/gnd/109513843X
377755915,http://d-nb.info/gnd/1095112406
377755052,http://d-nb.info/gnd/1095111361
377744662,http://d-nb.info/gnd/1094922803
377725498,http://d-nb.info/gnd/109472792X
377710474,http://d-nb.info/gnd/109469990X
377709085,http://d-nb.info/gnd/1094691658
377569143,http://d-nb.info/gnd/1093894768
377569135,http://d-nb.info/gnd/1093894784
377509671,http://d-nb.info/gnd/1093868775
377475599,http://d-nb.info/gnd/109384597X
37747410X,http://d-nb.info/gnd/1093630574
377471402,http://d-nb.info/gnd/1093621680
377450227,http://d-nb.info/gnd/1093447354
377449881,http://d-nb.info/gnd/1093444541
377449555,http://d-nb.info/gnd/1093442603
377432547,http://d-nb.info/gnd/1093418168
37740540X,http://d-nb.info/gnd/1093193565
376978813,http://d-nb.info/gnd/1092226761
376428600,http://d-nb.info/gnd/1091588384
375950834,http://d-nb.info/gnd/1091068437
375935215,http://d-nb.info/gnd/1090918747
375926127,http://d-nb.info/gnd/1090894236
375915044,http://d-nb.info/gnd/1090802765
375902554,http://d-nb.info/gnd/1090786808
375902503,http://d-nb.info/gnd/1090786719
375439897,http://d-nb.info/gnd/1090291728
375371788,http://d-nb.info/gnd/1090230206
375358951,http://d-nb.info/gnd/1090214480
375342710,http://d-nb.info/gnd/109019997X
375305416,http://d-nb.info/gnd/1090154461
375231994,http://d-nb.info/gnd/1090081952
375228640,http://d-nb.info/gnd/109003699X
375216367,http://d-nb.info/gnd/1090024657
375196072,http://d-nb.info/gnd/1090006632
375187065,http://d-nb.info/gnd/1089995210
375176659,http://d-nb.info/gnd/1089989660
375170790,http://d-nb.info/gnd/1089976933
375154493,http://d-nb.info/gnd/1089963459
375153985,http://d-nb.info/gnd/1089956940
375126384,http://d-nb.info/gnd/1089929439
375124268,http://d-nb.info/gnd/1089931557
375114068,http://d-nb.info/gnd/1089923244
375109595,http://d-nb.info/gnd/1089914849
375096884,http://d-nb.info/gnd/1089904207
375093737,http://d-nb.info/gnd/1089898312
375085009,http://d-nb.info/gnd/1089889224
375079726,http://d-nb.info/gnd/1089886322
375076956,http://d-nb.info/gnd/108988026X
375068414,http://d-nb.info/gnd/1089875134
375066411,http://d-nb.info/gnd/1089877145
375053697,http://d-nb.info/gnd/1089860102
375051457,http://d-nb.info/gnd/1089862350
375050981,http://d-nb.info/gnd/1089856423
375050930,http://d-nb.info/gnd/1089856474
375045880,http://d-nb.info/gnd/1089853785
375041656,http://d-nb.info/gnd/1089849222
375038965,http://d-nb.info/gnd/1089844816
375035672,http://d-nb.info/gnd/1089838107
375029494,http://d-nb.info/gnd/1089834225
375029028,http://d-nb.info/gnd/1089834691
375024433,http://d-nb.info/gnd/1089829272
37502400X,http://d-nb.info/gnd/108982971X
375023097,http://d-nb.info/gnd/1089830629
375021221,http://d-nb.info/gnd/1089822162
375016872,http://d-nb.info/gnd/1089826524
375016864,http://d-nb.info/gnd/1089826532
375012990,http://d-nb.info/gnd/1089820496
375003363,http://d-nb.info/gnd/1089807023
374971099,http://d-nb.info/gnd/1089659458
374961735,http://d-nb.info/gnd/1089669291
374953635,http://d-nb.info/gnd/1089677642
374948496,http://d-nb.info/gnd/1089682794
37493469X,http://d-nb.info/gnd/1089696914
374934231,http://d-nb.info/gnd/1089697384
374934088,http://d-nb.info/gnd/1089697538
374933367,http://d-nb.info/gnd/1089698259
374931712,http://d-nb.info/gnd/1089699905
374931666,http://d-nb.info/gnd/1089699956
374928959,http://d-nb.info/gnd/1089702671
374926131,http://d-nb.info/gnd/1089705638
374925860,http://d-nb.info/gnd/1089705905
374925178,http://d-nb.info/gnd/108970660X
374924015,http://d-nb.info/gnd/1089707762
374922756,http://d-nb.info/gnd/1089709021
374922187,http://d-nb.info/gnd/1089709595
374921857,http://d-nb.info/gnd/1089709927
374921393,http://d-nb.info/gnd/1089710399
374919933,http://d-nb.info/gnd/1089711859
374919437,http://d-nb.info/gnd/1089712359
374918597,http://d-nb.info/gnd/1089713193
374915598,http://d-nb.info/gnd/1089716354
374887659,http://d-nb.info/gnd/1089744609
374887438,http://d-nb.info/gnd/108974482X
374885508,http://d-nb.info/gnd/1089746997
37487834X,http://d-nb.info/gnd/1089754183
374870225,http://d-nb.info/gnd/1089762518
374867003,http://d-nb.info/gnd/1089765894
374860378,http://d-nb.info/gnd/1089772548
374852626,http://d-nb.info/gnd/1089780443
374851395,http://d-nb.info/gnd/1089781679
374850437,http://d-nb.info/gnd/1089782632
374845131,http://d-nb.info/gnd/1089647522
374817421,http://d-nb.info/gnd/1089617720
374801371,http://d-nb.info/gnd/1089597851
374800324,http://d-nb.info/gnd/1089598904
41984970X,http://d-nb.info/gnd/1143636678
419845127,http://d-nb.info/gnd/1143633377
419834591,http://d-nb.info/gnd/1143621050
41982393X,http://d-nb.info/gnd/1143605500
419813179,http://d-nb.info/gnd/1143552393
419803858,http://d-nb.info/gnd/114354286X
419799745,http://d-nb.info/gnd/114353865X
419795162,http://d-nb.info/gnd/1143531043
419789286,http://d-nb.info/gnd/1143269047
419781595,http://d-nb.info/gnd/1143261569
41977632X,http://d-nb.info/gnd/1143254570
419775811,http://d-nb.info/gnd/1143244737
419601473,http://d-nb.info/gnd/114313687X
419542949,http://d-nb.info/gnd/1142823016
41950852X,http://d-nb.info/gnd/1142577392
419497668,http://d-nb.info/gnd/1142561704
419496424,http://d-nb.info/gnd/114255967X
419463879,http://d-nb.info/gnd/1142394522
419160248,http://d-nb.info/gnd/1142191613
419160205,http://d-nb.info/gnd/1142191494
419149198,http://d-nb.info/gnd/1142160203
418951330,http://d-nb.info/gnd/1142148939
418951101,http://d-nb.info/gnd/1142148734
418948305,http://d-nb.info/gnd/1142145182
418503958,http://d-nb.info/gnd/1141940523
418490821,http://d-nb.info/gnd/1141917696
418193487,http://d-nb.info/gnd/1141796201
417996063,http://d-nb.info/gnd/1141723387
417989040,http://d-nb.info/gnd/1141713365
417736649,http://d-nb.info/gnd/1141321343
417704763,http://d-nb.info/gnd/1141269325
41770321X,http://d-nb.info/gnd/1141268132
41768956X,http://d-nb.info/gnd/1141244314
417673485,http://d-nb.info/gnd/1141202964
417662785,http://d-nb.info/gnd/1141187426
417662580,http://d-nb.info/gnd/1141187078
417660081,http://d-nb.info/gnd/1141184958
417651260,http://d-nb.info/gnd/1141100312
417647190,http://d-nb.info/gnd/1141088851
417646216,http://d-nb.info/gnd/1141086638
417646194,http://d-nb.info/gnd/1141086662
417638590,http://d-nb.info/gnd/1141074982
417636628,http://d-nb.info/gnd/1141065428
417628633,http://d-nb.info/gnd/1140954598
417472811,http://d-nb.info/gnd/1140855794
417470533,http://d-nb.info/gnd/1140854062
417320310,http://d-nb.info/gnd/1140614304
417209681,http://d-nb.info/gnd/1140545051
417202334,http://d-nb.info/gnd/1140535242
41707154X,http://d-nb.info/gnd/1140461001
416903185,http://d-nb.info/gnd/1140260774
416798276,http://d-nb.info/gnd/1140142011
416774148,http://d-nb.info/gnd/1140070649
416773796,http://d-nb.info/gnd/1140070320
416715591,http://d-nb.info/gnd/1140022105
416594115,http://d-nb.info/gnd/1139924354
416583644,http://d-nb.info/gnd/1139917315
416524389,http://d-nb.info/gnd/1139790080
416524338,http://d-nb.info/gnd/1139790021
41647456X,http://d-nb.info/gnd/1139665480
416308627,http://d-nb.info/gnd/1139464361
416228836,http://d-nb.info/gnd/113921456X
416195067,http://d-nb.info/gnd/113919075X
416157920,http://d-nb.info/gnd/113914345X
416117635,http://d-nb.info/gnd/1139064002
416113710,http://d-nb.info/gnd/1139057375
416103227,http://d-nb.info/gnd/1139009826
416088767,http://d-nb.info/gnd/1138995096
416072070,http://d-nb.info/gnd/1138943886
416004814,http://d-nb.info/gnd/1138817813
415997100,http://d-nb.info/gnd/1138813664
415996023,http://d-nb.info/gnd/1138812994
415979153,http://d-nb.info/gnd/1138797499
415948258,http://d-nb.info/gnd/113872274X
41593558X,http://d-nb.info/gnd/113865891X
415904986,http://d-nb.info/gnd/1138594989
415775124,http://d-nb.info/gnd/1138304905
415756227,http://d-nb.info/gnd/1138265330
415743516,http://d-nb.info/gnd/1138260339
415733804,http://d-nb.info/gnd/113825147X
415730368,http://d-nb.info/gnd/1138249300
415710251,http://d-nb.info/gnd/1057569755
415699215,http://d-nb.info/gnd/1138201383
415697166,http://d-nb.info/gnd/1138140597
415684099,http://d-nb.info/gnd/1138122491
415680689,http://d-nb.info/gnd/1138117285
415635861,http://d-nb.info/gnd/1138039330
41563489X,http://d-nb.info/gnd/1138038245
415625262,http://d-nb.info/gnd/1137977302
415621534,http://d-nb.info/gnd/1137971584
415573491,http://d-nb.info/gnd/1137891319
41557028X,http://d-nb.info/gnd/1137887877
415566835,http://d-nb.info/gnd/1137884584
415554969,http://d-nb.info/gnd/1137864370
415550718,http://d-nb.info/gnd/1137860030
415544483,http://d-nb.info/gnd/1137853417
41553030X,http://d-nb.info/gnd/1137735147
415521882,http://d-nb.info/gnd/1137720166
415389194,http://d-nb.info/gnd/1137657227
415387426,http://d-nb.info/gnd/1137656328
415382807,http://d-nb.info/gnd/1137653205
415382068,http://d-nb.info/gnd/1137652594
415379857,http://d-nb.info/gnd/1137651342
415283280,http://d-nb.info/gnd/113752720X
415277671,http://d-nb.info/gnd/1137517700
415259509,http://d-nb.info/gnd/1137488778
415242533,http://d-nb.info/gnd/1137396857
415239486,http://d-nb.info/gnd/1137394102
415236533,http://d-nb.info/gnd/1137387920
415181518,http://d-nb.info/gnd/1137340487
408341262,http://d-nb.info/gnd/1137294086
